"NOME_ALUNO","SEXO","IDADE (ao ingressar)","ESTADO_CIVIL (ao ingressar)","ETNIA","COD_CURSO","NOME_CURSO","ANO_INGRESSO","FORMA_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","PERIODO_EVASAO","Forna de Evasão","NUM_PERIODOS","NUM_MAX_PERIODOS","CH_TOTAL_CURSO","COTISTA","MUNICIPIO","ESTADO","PAIS","CRN","CRA","QTDE_TRANCAMENTOS"
"Aluno 1656","M","20.4","Solteiro(a)","Branca","11","Ciência da Computação","1992","Vestibular","2º Semestre","1999","","Formado","9","16","2910","N","CACH ITAPEMIRIM","","Brasil","","7.09","0"
"Aluno 1657","M","18.4","Uniao Estavel","Branca","11","Ciência da Computação","2007","Vestibular","1º Semestre","2008","2º Semestre","Desistência","9","16","2910","N","VITORIA","Espirito Santo","Brasil","3,2457","3.33","1"
"Aluno 1658","M","18.5","Solteiro(a)","Branca","11","Ciência da Computação","1999","Vestibular","1º Semestre","2006","","Desligado","9","16","2910","N","VITORIA","","Brasil","","7.12","1"
"Aluno 1659","M","18.1","Solteiro(a)","Branca","11","Ciência da Computação","2004","Vestibular","1º Semestre","2006","1º Semestre","Desligado","9","16","2910","N","VILA VELHA","ES","Brasil","","0","1"
"Aluno 1660","M","22.6","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","4,6782","6.02","0"
"Aluno 1661","M","20.8","Solteiro(a)","Branca","11","Ciência da Computação","2002","Transferência Facultativa","1º Semestre","2005","2º Semestre","Desligado","9","16","2910","N","VILA VELHA","Espírito Santo","Brasil","","1.42","0"
"Aluno 1662","M","17.7","Solteiro(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","2002","1º Semestre","Formado","9","16","2910","N","CARIACICA","","Brasil","","9.13","0"
"Aluno 1663","M","18.8","Solteiro(a)","Branca","11","Ciência da Computação","2001","Vestibular","2º Semestre","2011","1º Semestre","Desligado","9","16","2910","N","","","","14,5981","5.76","0"
"Aluno 1664","F","17.0","Solteiro(a)","Branca","11","Ciência da Computação","2011","Vestibular","1º Semestre","2015","2º Semestre","Formado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","15,8696","7.49","0"
"Aluno 1665","M","25.0","Casado(a)","Branca","11","Ciência da Computação","1991","Vestibular","2º Semestre","1999","","Formado","9","16","2910","N","VILA VELHA","","Brasil","","6.61","0"
"Aluno 1666","F","17.9","Solteiro(a)","Branca","11","Ciência da Computação","1992","Vestibular","2º Semestre","1998","","Formado","9","16","2910","N","VITORIA","","Brasil","","9.49","0"
"Aluno 1667","M","18.1","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2015","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","3,5092","2.9","1"
"Aluno 1668","M","18.8","Solteiro(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","2002","1º Semestre","Formado","9","16","2910","N","VITORIA","","Brasil","","7.84","0"
"Aluno 1669","M","25.5","Solteiro(a)","Branca","11","Ciência da Computação","1998","Vestibular","1º Semestre","2002","2º Semestre","Desligado","9","16","2910","N","","","","","4.86","0"
"Aluno 1670","M","33.1","Casado(a)","Branca","11","Ciência da Computação","2002","Novo Curso","1º Semestre","2005","2º Semestre","Desligado","9","16","2910","N","SERRA","Espírito Santo","Brasil","","4.1","2"
"Aluno 1671","M","20.1","Solteiro(a)","Branca","11","Ciência da Computação","1990","Vestibular","2º Semestre","1994","","Desistência","9","16","2910","N","","","Brasil","","5.11","0"
"Aluno 1672","M","24.6","Solteiro(a)","Branca","11","Ciência da Computação","1991","Vestibular","2º Semestre","2001","","Formado","9","16","2910","N","CARIACICA","","Brasil","","7.01","0"
"Aluno 1673","M","18.3","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2015","1º Semestre","Desistência","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","3,4926","3.76","1"
"Aluno 1674","M","18.5","Solteiro(a)","Branca","11","Ciência da Computação","1995","Vestibular","1º Semestre","2001","1º Semestre","Formado","9","16","2910","N","VITORIA","","Brasil","","8.57","0"
"Aluno 1675","F","17.9","Solteiro(a)","Branca","11","Ciência da Computação","1999","Vestibular","1º Semestre","2001","","Desistência","9","16","2910","N","VITORIA","Espírito Santo","Brasil","","6.9","0"
"Aluno 1676","F","19.4","Solteiro(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","2002","1º Semestre","Formado","9","16","2910","N","VITORIA","","Brasil","","8.93","0"
"Aluno 1677","F","18.1","Solteiro(a)","Branca","11","Ciência da Computação","1995","Vestibular","1º Semestre","2000","","Formado","9","16","2910","N","VITORIA","","Brasil","","8.25","0"
"Aluno 1678","F","17.3","Solteiro(a)","Branca","11","Ciência da Computação","1995","Vestibular","1º Semestre","2000","","Desligado","9","16","2910","N","SERRA","","Brasil","","5.68","0"
"Aluno 1679","F","18.9","Solteiro(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","2002","1º Semestre","Formado","9","16","2910","N","VITORIA","","Brasil","","8.56","0"
"Aluno 1680","M","17.7","Solteiro(a)","Branca","11","Ciência da Computação","1994","Vestibular","1º Semestre","1999","","Formado","9","16","2910","N","VILA VELHA","","Brasil","","7.66","0"
"Aluno 1681","M","18.3","Solteiro(a)","Branca","11","Ciência da Computação","2005","Vestibular","1º Semestre","2012","2º Semestre","Desligado","9","16","2910","N","VILA VELHA","Espirito Santo","Brasil","3,6118","4.19","0"
"Aluno 1682","F","19.0","Solteiro(a)","Branca","11","Ciência da Computação","1999","Vestibular","1º Semestre","2003","2º Semestre","Desligado","9","16","2910","N","VITORIA","","Brasil","","5.61","1"
"Aluno 1683","M","18.8","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2015","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","1,1354","0","0"
"Aluno 1684","F","18.2","Solteiro(a)","Branca","11","Ciência da Computação","1990","Vestibular","2º Semestre","1995","","Formado","9","16","2910","N","VITORIA","","Brasil","","8.54","0"
"Aluno 1685","M","20.1","Solteiro(a)","Branca","11","Ciência da Computação","1998","Vestibular","1º Semestre","2002","2º Semestre","Formado","9","16","2910","N","LINHARES","","Brasil","","7.57","0"
"Aluno 1686","F","20.6","Solteiro(a)","Branca","11","Ciência da Computação","1991","Vestibular","2º Semestre","1995","","Formado","9","16","2910","N","SERRA","Espírito Santo","Brasil","","8.62","0"
"Aluno 1687","F","18.4","Solteiro(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","1999","","Desligado","9","16","2910","N","VILA VELHA","","Brasil","","0","0"
"Aluno 1688","F","17.7","Solteiro(a)","Branca","11","Ciência da Computação","1994","Vestibular","1º Semestre","2000","","Formado","9","16","2910","N","VITORIA","","Brasil","","8.73","0"
"Aluno 1689","F","19.4","Solteiro(a)","Parda","11","Ciência da Computação","2005","Vestibular","1º Semestre","2015","1º Semestre","Desligado","9","16","2910","N","VITORIA","Espirito Santo","Brasil","14,8496","5.75","0"
"Aluno 1690","M","19.0","Solteiro(a)","Branca","11","Ciência da Computação","2011","Vestibular","1º Semestre","2011","1º Semestre","Desistência","9","13","3590","N","VITORIA","","Brasil","0","0","0"
"Aluno 1691","M","42.5","Casado(a)","Preta","11","Ciência da Computação","2012","Vestibular","1º Semestre","2020","2º Semestre","Formado","9","13","3590","N","SERRA","Espirito Santo","Brasil","14,2086","5.2","0"
"Aluno 1692","F","19.6","Casado(a)","Parda","11","Ciência da Computação","2011","Vestibular","1º Semestre","2014","2º Semestre","Desistência","9","13","3590","N","SERRA","Espirito Santo","Brasil","3,0908","3.2","1"
"Aluno 1693","F","17.9","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2015","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","5,3444","5.26","1"
"Aluno 1694","F","17.8","Solteiro(a)","Branca","11","Ciência da Computação","1992","Vestibular","2º Semestre","2000","","Formado","9","16","2910","N","VITORIA","","Brasil","","6.96","0"
"Aluno 1695","M","22.7","Solteiro(a)","Branca","11","Ciência da Computação","2002","Vestibular","1º Semestre","2006","2º Semestre","Desistência","9","16","2910","N","GUARAPARI","Espírito Santo","Brasil","","4.34","1"
"Aluno 1696","M","19.9","Casado(a)","Branca","11","Ciência da Computação","1997","Vestibular","1º Semestre","2008","2º Semestre","Desligado","9","16","2910","N","VITORIA","Espirito Santo","Brasil","14,4988","5.42","2"
"Aluno 1697","M","24.3","Solteiro(a)","Branca","11","Ciência da Computação","2003","Vestibular","1º Semestre","2003","2º Semestre","Desistência","9","16","2910","N","VILA VELHA","","Brasil","","0","2"
"Aluno 1698","M","24.3","Solteiro(a)","Branca","11","Ciência da Computação","2003","Vestibular","1º Semestre","2003","2º Semestre","Desistência","9","16","2910","N","VITORIA","Espírito Santo","Brasil","","0","2"
"Aluno 1699","M","20.5","Solteiro(a)","Branca","11","Ciência da Computação","2000","Vestibular","1º Semestre","2011","1º Semestre","Desligado","9","16","2910","N","VILA VELHA","","","3,9882","4.71","0"
"Aluno 1700","M","22.4","Solteiro(a)","Branca","11","Ciência da Computação","2012","Vestibular","1º Semestre","2019","1º Semestre","Desligado","9","13","3590","S","CARIACICA","Espirito Santo","Brasil","3,7302","3.98","1"
"Aluno 1701","M","17.6","Solteiro(a)","Branca","11","Ciência da Computação","1995","Vestibular","1º Semestre","1999","","Desligado","9","16","2910","N","","","","","6.2","0"
"Aluno 1702","F","18.2","Solteiro(a)","Branca","11","Ciência da Computação","1998","Vestibular","1º Semestre","2001","","Desistência","9","16","2910","N","VITORIA","","Brasil","","3.56","0"
"Aluno 1703","M","16.9","Solteiro(a)","Branca","11","Ciência da Computação","1990","Vestibular","2º Semestre","2000","","Formado","9","16","2910","N","","","","","5.35","0"
"Aluno 1704","M","19.0","Solteiro(a)","Parda","11","Ciência da Computação","2012","Vestibular","1º Semestre","2015","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","3,1209","2.85","1"
"Aluno 1705","M","22.1","Solteiro(a)","Branca","11","Ciência da Computação","1996","Vestibular","1º Semestre","2000","","Formado","9","16","2910","N","VITORIA","","Brasil","","6.92","0"
"Aluno 1706","M","18.4","Solteiro(a)","Branca","11","Ciência da Computação","1994","Vestibular","1º Semestre","1999","","Formado","9","16","2910","N","VILA VELHA","","Brasil","","8.32","0"
"Aluno 1707","F","22.7","Solteiro(a)","Branca","11","Ciência da Computação","2011","Vestibular","1º Semestre","2013","2º Semestre","Desistência","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","4,0244","4.76","1"
